Time_s,MSD_lattice_units2
5.639688323098525e-06,8582.0
5.645414731580181e-06,8546.0
5.646129473315788e-06,8514.0
5.650012982235538e-06,8740.0
5.653941660403267e-06,8906.0
5.654049349761819e-06,9138.0
5.6543395110600005e-06,9104.0
5.655622657797729e-06,8938.0
5.655995191145724e-06,9006.0
5.656068625710656e-06,8938.0
5.659984546925881e-06,8806.0
5.661054085356525e-06,9038.0
5.6621955356663254e-06,9006.0
5.662660869994107e-06,9140.0
5.667507649593259e-06,9170.0
5.667881187372577e-06,9338.0
5.673889063952595e-06,9374.0
5.679178086785358e-06,9414.0
5.680800006291365e-06,9374.0
5.685256419111325e-06,9204.0
5.689665339586403e-06,9138.0
5.690538641034228e-06,9006.0
5.695384714767405e-06,8878.0
5.6972949931451344e-06,8948.0
5.699789612709388e-06,9074.0
5.701100154306274e-06,9274.0
5.701474798600844e-06,9240.0
5.703381995299517e-06,9446.0
5.70544833041959e-06,9418.0
5.708070050907469e-06,9258.0
5.709134000488114e-06,9470.0
5.709691439879372e-06,9608.0
5.711617353912154e-06,9826.0
5.713710683034382e-06,9906.0
5.715586125527864e-06,9826.0
5.717748158653941e-06,9590.0
5.722967546512626e-06,9608.0
5.724341227629306e-06,9374.0
5.7262867179036915e-06,9162.0
5.726347784367666e-06,9394.0
5.72952090094959e-06,9374.0
5.729956579500146e-06,9218.0
5.730433847829041e-06,9374.0
5.737008575956897e-06,9162.0
5.738205588975718e-06,8934.0
5.7427390853476955e-06,9092.0
5.743612044465226e-06,9114.0
5.746053569924504e-06,8910.0
5.749574053642521e-06,8938.0
5.750228230446305e-06,9104.0
5.750821419625636e-06,9242.0
5.751700274779197e-06,9182.0
5.758355978191912e-06,9154.0
5.761149908347178e-06,9182.0
5.764281878553114e-06,9042.0
5.767942353113561e-06,9182.0
5.772316066569026e-06,9012.0
5.777829539388385e-06,8874.0
5.7841869327417206e-06,8814.0
5.7846477547149516e-06,8786.0
5.787464967046264e-06,8762.0
5.788760922553721e-06,8964.0
5.788829198894487e-06,9130.0
5.79307599167538e-06,9074.0
5.794182355505218e-06,9224.0
5.79469881359279e-06,9206.0
5.795517965492201e-06,9378.0
5.795592373028335e-06,9536.0
5.796483807368188e-06,9746.0
5.7977662068645685e-06,9586.0
5.798580177027725e-06,9362.0
5.7986111161951445e-06,9314.0
5.798654695023679e-06,9476.0
5.804006715927097e-06,9466.0
5.805241468767671e-06,9258.0
5.8076057264386715e-06,9302.0
5.8077381454402455e-06,9350.0
5.81198884222851e-06,9192.0
5.813739404502783e-06,9246.0
5.814778268983964e-06,9414.0
5.816150230087221e-06,9586.0
5.8169045503915816e-06,9640.0
5.816936051766056e-06,9470.0
5.820551878684571e-06,9486.0
5.820955092788255e-06,9716.0
5.823635189336479e-06,9486.0
5.8239789774727316e-06,9470.0
5.82854770643384e-06,9684.0
5.831132933163259e-06,9746.0
5.832126111481951e-06,9736.0
5.8325769787224725e-06,9894.0
5.8329893315623285e-06,9730.0
5.836791071729934e-06,9958.0
5.850913341964787e-06,9954.0
5.851170154090199e-06,9730.0
5.859794781006272e-06,9728.0
5.861656761988919e-06,9570.0
5.86289261186693e-06,9414.0
5.863346365301662e-06,9638.0
5.8643861377428565e-06,9864.0
5.867242281323407e-06,9710.0
5.872254483723609e-06,9558.0
5.872564341490558e-06,9410.0
5.874524265112679e-06,9188.0
5.8758766497779e-06,8970.0
5.876871799882853e-06,9046.0
5.877036702866507e-06,9042.0
5.87716261788703e-06,8966.0
5.879811787961877e-06,9188.0
5.884280866108385e-06,9266.0
5.885752470271126e-06,9490.0
5.890330215623359e-06,9494.0
5.8926862825127475e-06,9348.0
5.893728059544808e-06,9126.0
5.898646280957643e-06,9348.0
5.900434868244488e-06,9434.0
5.903931997360875e-06,9662.0
5.90648913911493e-06,9434.0
5.908772758053498e-06,9432.0
5.914902953096275e-06,9522.0
5.917719789779792e-06,9294.0
5.9220856898839505e-06,9386.0
5.923709475328162e-06,9618.0
5.924238702402661e-06,9616.0
5.925488226015313e-06,9386.0
5.926648282968752e-06,9158.0
5.929281120560499e-06,9026.0
5.9306706885449854e-06,9252.0
5.933016765536194e-06,9122.0
5.9333389498052905e-06,9350.0
5.936953354727744e-06,9352.0
5.939414153178821e-06,9482.0
5.944611248582509e-06,9482.0
5.94495014894778e-06,9616.0
5.945764332211727e-06,9850.0
5.947736212355776e-06,9754.0
5.950775166336669e-06,9522.0
5.95191913742444e-06,9754.0
5.9590825694757615e-06,9524.0
5.959550722674365e-06,9618.0
5.962935298393816e-06,9754.0
5.965347829303279e-06,9758.0
5.965548862224865e-06,9524.0
5.969497789393383e-06,9530.0
5.97262418741841e-06,9524.0
5.9744414411868205e-06,9434.0
5.9758096658032314e-06,9440.0
5.978605132680313e-06,9434.0
5.979478910158202e-06,9206.0
5.9796263553912575e-06,8984.0
5.988096611840574e-06,9122.0
5.989535055185286e-06,9042.0
5.989705094550189e-06,9042.0
5.993481610505006e-06,9042.0
5.999863421882731e-06,9266.0
6.002629842045651e-06,9410.0
6.005675026071002e-06,9560.0
6.009254555628378e-06,9414.0
6.010969731580594e-06,9272.0
6.011009516985482e-06,9354.0
6.01372269914556e-06,9578.0
6.013790897029327e-06,9586.0
6.0148384961895044e-06,9726.0
6.015518558033851e-06,9962.0
6.01834763615112e-06,10116.0
6.028645261428192e-06,10034.0
6.029397871791865e-06,10194.0
6.035002804847883e-06,10358.0
6.038711144436445e-06,10602.0
6.040031178868894e-06,10436.0
6.044418568799219e-06,10210.0
6.0452052077984066e-06,10134.0
6.0455098248934106e-06,10302.0
6.049074372541787e-06,10526.0
6.050996180821536e-06,10510.0
6.053433333524162e-06,10498.0
6.056327519986477e-06,10510.0
6.057500006581446e-06,10344.0
6.058845478016262e-06,10574.0
6.060654416516363e-06,10586.0
6.061463877872404e-06,10574.0
6.0643137125599314e-06,10334.0
6.0668259303815e-06,10412.0
6.068449220383159e-06,10646.0
6.069774865339293e-06,10808.0
6.073633370936545e-06,10818.0
6.079499797335946e-06,10666.0
6.0828602047598265e-06,10436.0
6.085399670094004e-06,10586.0
6.086852508552433e-06,10666.0
6.088152618773214e-06,10750.0
6.089579912004549e-06,10986.0
6.094192149956478e-06,11000.0
6.095108465486272e-06,10750.0
6.1058464572699735e-06,10914.0
6.107703962972027e-06,10900.0
6.107831908044249e-06,10654.0
6.115559122827096e-06,10666.0
6.120780004141314e-06,10818.0
6.122059115203528e-06,11066.0
6.129745024183419e-06,11236.0
6.130255061441029e-06,11318.0
6.13082876077012e-06,11336.0
6.131127558631339e-06,11422.0
6.132595155776445e-06,11512.0
6.141337675131446e-06,11494.0
6.144614020158086e-06,11738.0
6.149864699025108e-06,11892.0
6.150764608501975e-06,11646.0
6.151652412045635e-06,11558.0
6.154283364593304e-06,11816.0
6.1549191547278105e-06,11558.0
6.162582610332965e-06,11716.0
6.166845361075197e-06,11474.0
6.172895218820615e-06,11730.0
6.1743051578674315e-06,11748.0
6.175797101556672e-06,11990.0
6.1766393071019945e-06,11974.0
6.17949488611786e-06,12236.0
6.183198636536359e-06,12414.0
6.183784142363312e-06,12330.0
6.1856658688141505e-06,12250.0
6.18722349916332e-06,12436.0
6.188675755982159e-06,12418.0
6.192908592153657e-06,12590.0
6.193628394413316e-06,12344.0
6.196157297892837e-06,12174.0
6.196420755553173e-06,11990.0
6.197480222474141e-06,12158.0
6.1978439561641135e-06,12344.0
6.198957094792428e-06,12274.0
6.204690626381446e-06,12034.0
6.209097965077622e-06,12208.0
6.211426581536348e-06,12402.0
6.211428320121403e-06,12644.0
6.211752278592941e-06,12386.0
6.211959024474727e-06,12582.0
6.212700569624561e-06,12600.0
6.220699131224338e-06,12422.0
6.224510451046184e-06,12248.0
6.226283080621625e-06,12314.0
6.227259029820362e-06,12248.0
6.227719224124774e-06,12314.0
6.229492485369701e-06,12122.0
6.234586707659011e-06,11886.0
6.234947362330622e-06,12146.0
6.238952650808013e-06,12218.0
6.241290319042577e-06,12194.0
6.244017923914417e-06,12384.0
6.244909075668478e-06,12362.0
6.252524272088468e-06,12344.0
6.256377038889861e-06,12362.0
6.2579932059873845e-06,12626.0
6.259064227188059e-06,12820.0
6.260199268829291e-06,13018.0
6.261379827392805e-06,12846.0
6.264918508637785e-06,12820.0
6.266104219350352e-06,12554.0
6.266334811430185e-06,12534.0
6.2684246155144955e-06,12798.0
6.2747621938631545e-06,12534.0
6.27736438348651e-06,12466.0
6.277924003474616e-06,12402.0
6.280217898823989e-06,12600.0
6.281460300719598e-06,12802.0
6.28571583486393e-06,13066.0
6.286977691013136e-06,12886.0
6.288063151033035e-06,12950.0
6.2880820767484305e-06,12886.0
6.288658239100911e-06,12622.0
6.293676274716037e-06,12802.0
6.294210268050782e-06,12564.0
6.300522524367806e-06,12826.0
6.301888699439646e-06,12564.0
6.305025415407248e-06,12542.0
6.309995005260422e-06,12726.0
6.3165723473931634e-06,12710.0
6.317189696288773e-06,12510.0
6.324099296529503e-06,12754.0
6.328828145112034e-06,12954.0
6.3306879567972445e-06,12766.0
6.332076660941171e-06,12510.0
6.33294875635905e-06,12456.0
6.333136727252318e-06,12406.0
6.336913898268165e-06,12658.0
6.340087009759799e-06,12864.0
6.341507039772663e-06,12674.0
6.344503422511584e-06,12470.0
6.351033042367246e-06,12234.0
6.353442792328077e-06,12002.0
6.35555687177669e-06,12234.0
6.3591712704919985e-06,12052.0
6.3660278724388994e-06,12002.0
6.372242208692751e-06,12024.0
6.3759114831854855e-06,12206.0
6.377140767291215e-06,12186.0
6.377624418950823e-06,11938.0
6.379785456779444e-06,11984.0
6.380801179352751e-06,12002.0
6.388456733485475e-06,11956.0
6.388523546474099e-06,12002.0
6.390701749747011e-06,12024.0
6.397276424877115e-06,11798.0
6.400580917181455e-06,12024.0
6.401337394329001e-06,12254.0
6.408161583737836e-06,12206.0
6.410617566472504e-06,12414.0
6.412470756634969e-06,12460.0
6.417829171477578e-06,12230.0
6.430128782382752e-06,12460.0
6.43041184755963e-06,12254.0
6.431073699420168e-06,12438.0
6.445344286421464e-06,12186.0
6.453985039122711e-06,12420.0
6.454994763734974e-06,12234.0
6.459216261668172e-06,12488.0
6.461551732643294e-06,12254.0
6.462358612912447e-06,12278.0
6.463052825139611e-06,12536.0
6.463333906301734e-06,12358.0
6.468603222384225e-06,12620.0
6.494623914756287e-06,12678.0
6.495355015624472e-06,12740.0
6.5018771684125505e-06,12474.0
6.503906956087133e-06,12304.0
6.507512639463748e-06,12474.0
6.509727964010397e-06,12648.0
6.512406062578119e-06,12914.0
6.516908958511131e-06,12710.0
6.517497152108529e-06,12886.0
6.519370786933849e-06,12622.0
6.524045006382967e-06,12862.0
6.5245516869331055e-06,12622.0
6.5284466860096996e-06,12684.0
6.534145634749351e-06,12446.0
6.5400623340469445e-06,12622.0
6.5427109213028145e-06,12422.0
6.545869270569496e-06,12164.0
6.546685836270243e-06,12402.0
6.549074699795243e-06,12386.0
6.549934769901792e-06,12326.0
6.552539879020861e-06,12132.0
6.554413419685121e-06,12314.0
6.555666079653444e-06,12122.0
6.556545726025926e-06,12374.0
6.558688518156388e-06,12184.0
6.560869530849845e-06,12178.0
6.570171572821227e-06,11930.0
6.578610140080465e-06,11994.0
6.580507580992503e-06,12178.0
6.583061006068735e-06,12176.0
6.588860946943107e-06,12426.0
6.58975508460277e-06,12362.0
6.590504166205176e-06,12550.0
6.593940754462288e-06,12802.0
6.593969352470922e-06,12866.0
6.602423493298996e-06,12680.0
6.611272140589003e-06,12614.0
6.61224919812556e-06,12362.0
6.613817499059026e-06,12612.0
6.613844376881418e-06,12678.0
6.615308463768243e-06,12748.0
6.616015579515627e-06,12750.0
6.617912198634441e-06,12566.0
6.619495531358404e-06,12312.0
6.624351261268132e-06,12242.0
6.624525118029194e-06,11994.0
6.6254111228327685e-06,12242.0
6.628448216002639e-06,12312.0
6.63005950778395e-06,12494.0
6.631922775276391e-06,12750.0
6.6332033336048455e-06,13006.0
6.63321973683817e-06,13268.0
6.634313907645893e-06,13010.0
6.636975246576357e-06,13086.0
6.63804858328795e-06,13346.0
6.638349370958781e-06,13428.0
6.641542350437226e-06,13434.0
6.644264228883746e-06,13444.0
6.6501535728768765e-06,13174.0
6.650530281988877e-06,13166.0
6.657736840510611e-06,12984.0
6.65789882536123e-06,13070.0
6.658295018920835e-06,12984.0
6.6584200106247326e-06,13070.0
6.661094336880189e-06,12984.0
6.666316266997666e-06,13162.0
6.666934319691659e-06,13082.0
6.667036729023708e-06,12900.0
6.667093585325728e-06,12982.0
6.670027983824821e-06,12984.0
6.672408817946764e-06,13250.0
6.673907923001811e-06,13520.0
6.674782379099006e-06,13250.0
6.67588524795012e-06,13166.0
6.679215012713456e-06,13250.0
6.6803121547092165e-06,13070.0
6.6805697114097725e-06,12810.0
6.682116395937405e-06,13070.0
6.684442787596295e-06,13246.0
6.685839236077938e-06,13068.0
6.690575848108315e-06,13246.0
6.693743856802948e-06,13070.0
6.694139374873948e-06,13334.0
6.695647508333833e-06,13334.0
6.697364820673957e-06,13334.0
6.697803270751221e-06,13602.0
6.699309064520337e-06,13696.0
6.7008961170837265e-06,13698.0
6.705042949913784e-06,13874.0
6.707155464103413e-06,13874.0
6.713125219207337e-06,14150.0
6.714062672794305e-06,13874.0
6.720819788698373e-06,13602.0
6.722966529690969e-06,13696.0
6.725158080328682e-06,13794.0
6.727834185445813e-06,13696.0
6.733195877595086e-06,13970.0
6.733616217004839e-06,14150.0
6.735035808609365e-06,14426.0
6.736152276994964e-06,14150.0
6.744939482279354e-06,14330.0
6.748580672789672e-06,14056.0
6.749945700229925e-06,14054.0
6.753499319456948e-06,14056.0
6.756810526362177e-06,13786.0
6.761077094881359e-06,13610.0
6.762884984644561e-06,13878.0
6.764372795716602e-06,13886.0
6.76466019727052e-06,13714.0
6.7666874255387845e-06,13450.0
6.769947754958975e-06,13634.0
6.772346826330781e-06,13806.0
6.778512030303041e-06,13620.0
6.780980864672957e-06,13358.0
6.784235731985658e-06,13086.0
6.784451764054081e-06,13100.0
6.784911388657756e-06,13374.0
6.7853062373088084e-06,13118.0
6.787358121745341e-06,13306.0
6.787490498512487e-06,13476.0
6.7896075531664165e-06,13562.0
6.792497996508712e-06,13652.0
6.793297238758071e-06,13822.0
6.795872595290261e-06,13734.0
6.799564862741698e-06,13928.0
6.804611766560811e-06,13670.0
6.807522432648715e-06,13928.0
6.807593995697792e-06,14014.0
6.817036478219819e-06,14210.0
6.819238305686798e-06,14036.0
6.821980077864222e-06,14298.0
6.824120045578046e-06,14126.0
6.825212166358658e-06,14298.0
6.829564722378936e-06,14474.0
6.830212797217049e-06,14278.0
6.830317643927695e-06,14262.0
6.831551892387458e-06,14354.0
6.8322645609501965e-06,14450.0
6.832365941612432e-06,14354.0
6.834548602816526e-06,14166.0
6.834653284928679e-06,13994.0
6.836559568963009e-06,14264.0
6.839028349885264e-06,14278.0
6.84227820711294e-06,14094.0
6.844171891853953e-06,14264.0
6.846079884462269e-06,14166.0
6.848410191543642e-06,14450.0
6.850486113789041e-06,14550.0
6.851091624824787e-06,14380.0
6.851762400351675e-06,14670.0
6.855302344675236e-06,14504.0
6.856770409061731e-06,14526.0
6.858854194500698e-06,14798.0
6.858881525642218e-06,14526.0
6.8594834263191645e-06,14798.0
6.862513326737693e-06,14614.0
6.8642235730500056e-06,14636.0
6.8646035204424345e-06,14614.0
6.8646089494353695e-06,14890.0
6.865516619286866e-06,15006.0
6.868310024057362e-06,15126.0
6.869678299091407e-06,14968.0
6.870115396952166e-06,14814.0
6.875101334253884e-06,14990.0
6.87650421069451e-06,15016.0
6.8853451457172655e-06,14990.0
6.885783427914064e-06,14714.0
6.8871454816239e-06,14538.0
6.889309358102236e-06,14564.0
6.893577739802263e-06,14418.0
6.895046819814631e-06,14450.0
6.900493498828511e-06,14276.0
6.901178476613887e-06,14138.0
6.902476917934161e-06,14004.0
6.905175223008176e-06,14306.0
6.915586232978861e-06,14440.0
6.915911249902384e-06,14310.0
6.9162730905521365e-06,14450.0
6.916300484943209e-06,14310.0
6.917837288949487e-06,14614.0
6.9196603285761375e-06,14440.0
6.92618913786873e-06,14138.0
6.9303657289658055e-06,13840.0
6.930523893689965e-06,14106.0
6.93263274871287e-06,14078.0
6.9327272268620525e-06,14210.0
6.937810205971949e-06,13914.0
6.937985617033707e-06,13940.0
6.941321447663197e-06,13914.0
6.945359067969332e-06,13784.0
6.950117360943007e-06,13622.0
6.952132661467794e-06,13486.0
6.95374689544961e-06,13622.0
6.95520445756962e-06,13784.0
6.957071224724392e-06,13658.0
6.95740278300123e-06,13926.0
6.973496992408243e-06,13658.0
6.977701324240374e-06,13494.0
6.978418784777829e-06,13636.0
6.97852514372965e-06,13514.0
6.981931113827905e-06,13636.0
6.9824472689380045e-06,13906.0
6.988405013920608e-06,13890.0
6.990462393001663e-06,14166.0
6.991858650172428e-06,13890.0
6.994131058211253e-06,13878.0
6.995460531491573e-06,14030.0
6.999195678604988e-06,13746.0
7.004529157366064e-06,13588.0
7.005343225181765e-06,13466.0
7.0084593718723135e-06,13742.0
7.010080266185686e-06,13742.0
7.010810789834518e-06,13746.0
7.011119161812257e-06,13742.0
7.011861760837793e-06,13902.0
7.014233550083899e-06,13784.0
7.0192945762347184e-06,13902.0
7.0214975322764135e-06,13622.0
7.02446573314222e-06,13784.0
7.025084925736477e-06,13506.0
7.029977565110292e-06,13234.0
7.030497766393502e-06,13398.0
7.030500513028182e-06,13290.0
7.031648348706117e-06,13018.0
7.031855325149438e-06,13124.0
7.0337836573425696e-06,13122.0
7.037909568639581e-06,12854.0
7.038970465731902e-06,12854.0
7.043410192748388e-06,12962.0
7.04683083194331e-06,12804.0
7.0469851010294705e-06,12806.0
7.047866814739041e-06,13078.0
7.048017162596826e-06,13240.0
7.0492196331868594e-06,13518.0
7.053439084484626e-06,13676.0
7.054306097605228e-06,13670.0
7.057585824502322e-06,13394.0
7.066049605028603e-06,13394.0
7.0682172420648065e-06,13394.0
7.069564456095709e-06,13124.0
7.073255780816427e-06,12854.0
7.073855122911345e-06,12854.0
7.074884749231569e-06,12962.0
7.075405600577453e-06,13074.0
7.076063818269234e-06,13078.0
7.0788388989226105e-06,13354.0
7.082693009589511e-06,13634.0
7.084177353035268e-06,13482.0
7.087297717338106e-06,13634.0
7.0879908571119565e-06,13908.0
7.096425015880353e-06,13626.0
7.0972362174687395e-06,13784.0
7.09744271049355e-06,13950.0
7.0991409161055176e-06,13670.0
7.099914866994596e-06,13676.0
7.101200169862503e-06,13950.0
7.104508738020389e-06,14120.0
7.105208151880379e-06,14286.0
7.107858689573368e-06,14282.0
7.108795609682078e-06,14286.0
7.11035677701576e-06,14178.0
7.118114663071476e-06,14174.0
7.121610575365375e-06,14282.0
7.124628031088908e-06,14174.0
7.126728315164088e-06,14174.0
7.1296248998504474e-06,14456.0
7.1338169545055614e-06,14630.0
7.134344554259511e-06,14348.0
7.136311207294131e-06,14174.0
7.138553013881858e-06,14070.0
7.146154746504855e-06,13796.0
7.151811960200947e-06,13802.0
7.156261274195145e-06,13982.0
7.1571386625264965e-06,14166.0
7.157633541384561e-06,13898.0
7.16556152846652e-06,13806.0
7.166775530534962e-06,14072.0
7.167669223412885e-06,13806.0
7.170107989831577e-06,13996.0
7.1713196362608115e-06,13718.0
7.172215429541618e-06,13634.0
7.176341957840909e-06,13650.0
7.179191625966886e-06,13634.0
7.17998391814362e-06,13362.0
7.184509768628262e-06,13634.0
7.184848915794678e-06,13362.0
7.185121421354227e-06,13376.0
7.186470333951018e-06,13570.0
7.1955178203965e-06,13394.0
7.195930576726425e-06,13416.0
7.198848528233518e-06,13222.0
7.2033169098843265e-06,12950.0
7.2036282126553445e-06,13202.0
7.204701124309795e-06,13014.0
7.208356902274453e-06,13186.0
7.2090138812460264e-06,13106.0
7.2112384576919486e-06,12918.0
7.21627977961534e-06,12734.0
7.217627638144962e-06,12746.0
7.2219710567375324e-06,13000.0
7.2226319926028665e-06,12990.0
7.2272106943766155e-06,12734.0
7.227584157222781e-06,13000.0
7.231599706087842e-06,13174.0
7.232151268744577e-06,13094.0
7.2324514085278994e-06,12918.0
7.233406842220113e-06,12908.0
7.247536307097289e-06,12646.0
7.2494061018226795e-06,12908.0
7.251204788101284e-06,12902.0
7.257939259141213e-06,13086.0
7.2581963541962045e-06,12902.0
7.260183661643416e-06,13082.0
7.2656553629738594e-06,13346.0
7.2683536663185505e-06,13610.0
7.269002417787189e-06,13878.0
7.271563768785459e-06,13610.0
7.275659731341479e-06,13428.0
7.275680958202095e-06,13514.0
7.282368079477117e-06,13698.0
7.285353782378311e-06,13434.0
7.287224127110894e-06,13614.0
7.2875469512630154e-06,13880.0
7.290968202925426e-06,14154.0
7.295012416293055e-06,13886.0
7.296546334390889e-06,13880.0
7.298105811108426e-06,13886.0
7.30198352059527e-06,14162.0
7.30286005480959e-06,14174.0
7.308123143889849e-06,14190.0
7.310843138797857e-06,14174.0
7.3122663571983456e-06,13896.0
7.317385434590392e-06,14174.0
7.3212252121665655e-06,14262.0
7.321426262561612e-06,14174.0
7.322916226374427e-06,14262.0
7.323927373248124e-06,14174.0
7.3246774937465544e-06,14190.0
7.325970823816392e-06,13996.0
7.326973982780865e-06,13718.0
7.327862393763755e-06,13458.0
7.328292743072808e-06,13544.0
7.3290442759488415e-06,13458.0
7.330959444711294e-06,13718.0
7.332656830274338e-06,13996.0
